"25.    ДАННЫЕ ОБ ИСПЫТАНИЯХ"     
"АТ-2 ф.B" 26.04.2019 P03410130284 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000568
АТ-4 26.04.2019 P03410130282 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000569
"АТ-1 ф.A" 26.04.2019 P03410129779 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000590
"АТ-1 ф.B" 26.04.2019 P03410129810 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000595
"АТ-1 ф.C" 26.04.2019 P03410129811 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000603
"АТ-2 ф.A" 29.04.2019 P03410129812 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000609
"АТ-2 ф.B" 29.04.2019 P03410129813 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/000618
"АТ-4 РПН ф.А" 14.08.2019 P03410128704 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/001306
"АТ-4 РПН ф.В" 14.08.2019 P03410128705 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/001308
"АТ-4 РПН ф.С" 14.08.2019 P03410128706 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-19/ФХА_МЭ/001309
"АТ-2 ф.B" 18.04.2017 P03410122918 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0341-17/ФХАМ/000140
