"25.    ДАННЫЕ ОБ ИСПЫТАНИЯХ"     
"Ввод ВН 220 ф.В" 14.05.2018 P02910181355 "ЛИСТ ОСМОТРА ОБОРУДОВАНИЯ ПС"  0291-18/ОСМОТР/000440
"Ввод ВН 220 ф.А" 14.05.2018 P02910181355 "ЛИСТ ОСМОТРА ОБОРУДОВАНИЯ ПС"  0291-18/ОСМОТР/000440
Т-9 14.05.2018 P02910181355 "ЛИСТ ОСМОТРА ОБОРУДОВАНИЯ ПС"  0291-18/ОСМОТР/000440
АТ-4 12.04.2018 P02910182063 "ХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ"  0291-18/ХАРГ/000123
АТ-6 04.02.2019 P02910209630 "ЛИСТ ОСМОТРА ОБОРУДОВАНИЯ ПС"  0291-19/ЛОПС/003944
Т-8 04.02.2019 P02910211662 "ЛИСТ ОСМОТРА ОБОРУДОВАНИЯ ПС"  0291-19/ЛОПС/003946
Т-13 04.02.2019 P02910211666 "ЛИСТ ОСМОТРА ОБОРУДОВАНИЯ ПС"  0291-19/ЛОПС/003948
АТ-5 04.02.2019 P02910209559 "ЛИСТ ОСМОТРА ОБОРУДОВАНИЯ ПС"  0291-19/ЛОПС/003949
АТ-10 13.04.2018 P02910181368 "ХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ"  0291-18/ХАРГ/000145
Т-9 24.03.2021 P02910281754 "ФИЗИКО-ХИМИЧЕСКОГО АНАЛИЗА ТРАНСФОРМАТОРНОГО МАСЛА"  0291-21/ФХА_МЭ/000837
Т-12 08.08.2019 P02910211664 "ИСПЫТАНИЙ СИЛОВОГО ДВУХОБМОТОЧНОГО ОДНОФАЗНОГО ТРАНСФОРМАТОРА С РАСЩЕПЛЕННОЙ ОБМОТКОЙ"  0291-19/Т_ТРРО/002686
"РПН СН 220 Т-11 ф.А" 20.09.2019 P02910209634 "ХРОМАТОГРАФИЧЕСКОГО АНАЛИЗА ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ РПН"  0291-19/АРГРПН/003025
"РПН СН 220 Т-11 ф.В" 20.09.2019 P02910209634 "ХРОМАТОГРАФИЧЕСКОГО АНАЛИЗА ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ РПН"  0291-19/АРГРПН/003026
"РПН СН 220 Т-11 ф.С" 20.09.2019 P02910209634 "ХРОМАТОГРАФИЧЕСКОГО АНАЛИЗА ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ РПН"  0291-19/АРГРПН/003027
"Р КВЛ 500 ТЭЦ-26-Очаково ф.А" 20.09.2019 P02910211670 "ХРОМАТОГРАФИЧЕСКОГО АНАЛИЗА ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ ШУНТИРУЮЩЕГО РЕАКТОРА"  0291-19/АРГ_ШР/003029
"Р КВЛ 500 ТЭЦ-26-Очаково ф.С" 20.09.2019 P02910211670 "ХРОМАТОГРАФИЧЕСКОГО АНАЛИЗА ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ ШУНТИРУЮЩЕГО РЕАКТОРА"  0291-19/АРГ_ШР/003031
"Р КВЛ 500 ТЭЦ-26-Очаково ф.В" 20.09.2019 P02910211670 "ХРОМАТОГРАФИЧЕСКОГО АНАЛИЗА ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ ШУНТИРУЮЩЕГО РЕАКТОРА"  0291-19/АРГ_ШР/003034
"Р КВЛ 500 Западная-Очаково ф.А" 20.09.2019 P02910211667 "ХРОМАТОГРАФИЧЕСКОГО АНАЛИЗА ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ ШУНТИРУЮЩЕГО РЕАКТОРА"  0291-19/АРГ_ШР/003035
"Р КВЛ 500 Западная-Очаково ф.С" 20.09.2019 P02910211667 "ХРОМАТОГРАФИЧЕСКОГО АНАЛИЗА ГАЗОВ, РАСТВОРЕННЫХ В ТРАНСФОРМАТОРНОМ МАСЛЕ ШУНТИРУЮЩЕГО РЕАКТОРА"  0291-19/АРГ_ШР/003036
